entrez_id	gene_name
10880	ACTL7B
161931	ADAD2
116987	AGAP1
4440	MSI1
83442	SH3BGRL3
150209	AIFM3
4515	MTCP1
9545	RAB3D
9623	TCL1B
8659	ALDH4A1
587	BCAT2
10218	ANGPTL7
84224	NBPF3
7123	CLEC3B
9060	PAPSS2
10418	SPON1
10513	APPBP2
55701	ARHGEF40
420	ART4
8623	ASMTL
91647	ATPAF2
25825	BACE2
23786	BCL2L13
51272	BET1L
80823	GPRASP3
9356	SLC22A6
64073	C19orf33
8209	GATD3
90871	DMAC1
84290	CAPNS2
883	KYAT1
146722	CD300LF
83461	CDCA3
8999	CDKL2
4680	CEACAM6
56853	CELF4
64781	CERK
3080	CFHR2
66005	CHID1
91612	CHURC1
10686	CLDN16
49861	CLDN20
9976	CLEC2B
23059	CLUAP1
146225	CMTM2
123920	CMTM3
84735	CNDP1
1397	CRIP2
1470	CST2
1489	CTF1
1504	CTRB1
23259	DDHD2
1671	DEFA6
148252	DIRAS1
55332	DRAM1
112487	DTD2
11266	DUSP12
63904	DUSP21
79733	E2F8
57593	EBF4
80820	EEPD1
10209	EIF1
405754	ERVFRD-1
2123	EVI2A
151647	TAFA4
80256	ATOSB
60343	FAM3A
54097	FAM3B
9130	FAM50A
55138	FAM90A1
83888	FGFBP2
161247	FITM1
22862	FNDC3A
2299	FOXI1
2307	FOXS1
9514	GAL3ST1
57704	GBA2
55303	GIMAP4
51031	GLOD4
51218	GLRX5
10578	GNLY
2827	GPR3
83873	GPR61
27201	GPR78
79977	GRHL2
2940	GSTA3
79712	GTDC1
84868	HAVCR2
54985	HCFC1R1
192286	HIGD2A
84681	HINT2
3223	HOXC6
3248	HPGD
57110	PLAAT1
9957	HS3ST1
222537	HS3ST5
8870	IER3
160492	LMNTD1
3467	IFNW1
10261	IGSF6
9173	IL1RL1
55801	IL26
3670	ISL1
9452	ITM2A
23630	KCNE5
80333	KCNIP4
8645	KCNK5
9764	KIAA0513
8609	KLF7
5653	KLK6
5650	KLK7
284366	KLK9
91133	L3MBTL4
3903	LAIR1
25875	LETMD1
3955	LFNG
8513	LIPF
9388	LIPG
55144	LRRC8D
10586	MAB21L2
115123	MARCHF3
4151	MB
84693	MCEE
4242	MFNG
4336	MOBP
346606	MOGAT3
4351	MPI
255027	MPV17L
140699	MROH8
4477	MSMB
64419	MTMR14
254827	NAALADL2
24142	NAA80
4693	NDP
4832	NME3
8382	NME5
10201	NME6
51314	NME8
23057	NMNAT2
4837	NNMT
4939	OAS2
146852	ODF4
10439	OLFM1
10562	OLFM4
80207	OPA3
10531	PITRM1
8605	PLA2G4C
5407	PNLIPRP1
5408	PNLIPRP2
55163	PNPO
11201	POLI
8495	PPFIBP2
10842	PPP1R17
260429	PRSS33
140902	R3HDML
338382	RAB7B
22821	RASA3
343035	RD3
5967	REG1A
54884	RETSAT
5986	RFNG
140730	RIMS4
122651	RNASE11
400120	SERTM1
26040	SETBP1
117157	SH2D1B
59307	SIGIRR
26503	SLC17A5
6505	SLC1A1
10237	SLC35B1
54407	SLC38A2
11309	SLCO2B1
121599	SPIC
84654	SPZ1
10402	ST3GAL6
83931	STK40
23213	SULF1
203328	SUSD3
55617	TASP1
374403	TBC1D10C
140290	TCP10L
6954	TCP11
83941	TM2D1
79847	MFSD13A
92703	TMEM183A
27346	TMEM97
10673	TNFSF13B
8740	TNFSF14
84969	TOX2
27296	TP53TG5
7172	TPMT
131601	TPRA1
135644	TRIM40
84851	TRIM52
85480	TSLP
55815	TSNAXIP1
27075	TSPAN13
10098	TSPAN5
7274	TTPA
7357	UGCG
54575	UGT1A10
8078	USP5
11326	VSIG4
4013	VWA5A
10352	WARS2
112840	WDR89
54739	XAF1
51538	ZCCHC17
79670	TUT7
254887	ZDHHC23
55625	ZDHHC7
79698	ZMAT4
9205	ZMYM5
7570	ZNF22
79692	ZNF322
64763	ZNF574
80345	ZSCAN16
65982	ZSCAN18
79149	ZSCAN5A
7096	TLR1
147912	SIX5
3235	HOXD9
54345	SOX18
3237	HOXD11
63974	NEUROD6
3977	LIFR
6340	SCNN1G
8718	TNFRSF25
1847	DUSP5
157310	PEBP4
57159	TRIM54
80727	TTYH3
153572	IRX2
54535	CCHCR1
2016	EMX1
6861	SYT5
64838	FNDC4
644890	MEIG1
23671	TMEFF2
169200	TMEM64
9650	MTFR1
51727	CMPK1
57684	ZBTB26
3036	HAS1
55964	SEPTIN3
1384	CRAT
5191	PEX7
53822	FXYD7
1270	CNTF
56172	ANKH
155465	AGR3
9215	LARGE1
25861	WHRN
8292	COLQ
9048	ARTN
784	CACNB3
785	CACNB4
4902	NRTN
5623	PSPN
8128	ST8SIA2
51046	ST8SIA3
7903	ST8SIA4
5798	PTPRN
181	AGRP
26033	ATRNL1
56246	MRAP
5972	REN
4142	MAS1
5553	PRG2
85406	DNAJC14
57085	AGTRAP
113878	DTX2
8614	STC2
6553	SLC9A5
283431	GAS2L3
79884	MAP9
83899	KRTAP9-2
4752	NEK3
201254	CENPX
9204	ZMYM6
9902	MRC2
2009	EML1
84944	MAEL
79789	CLMN
83862	TMEM120A
7439	BEST1
901	CCNG2
2204	FCAR
9583	ENTPD4
9069	CLDN12
10945	KDELR1
28962	OSTM1
3652	IPP
1513	CTSK
54838	WBP1L
90637	ZFAND2A
4861	NPAS1
79369	B3GNT4
140461	ASB8
27244	SESN1
54920	DUS2
58528	RRAGD
8795	TNFRSF10B
8743	TNFSF10
162989	DEDD2
60401	EDA2R
25999	CLIP3
10913	EDAR
9481	SLC25A27
92745	SLC38A5
203259	FAM219A
57540	DISP3
2561	GABRB2
2566	GABRG2
2554	GABRA1
84433	CARD11
64320	RNF25
1644	DDC
3067	HDC
222643	UNC5CL
149951	COMMD7
134728	IRAK1BP1
9992	KCNE2
8115	TCL1A
117145	THEM4
80146	UXS1
79602	ADIPOR2
6049	RNF6
56937	PMEPA1
27033	ZBTB32
25803	SPDEF
84951	TNS4
57178	ZMIZ1
142679	DUSP19
2745	GLRX
91703	ACY3
84232	MAF1
5199	CFP
51513	ETV7
53373	TPCN1
51070	NOSIP
8854	ALDH1A2
27173	SLC39A1
29986	SLC39A2
6338	SCNN1B
246	ALOX15
79444	BIRC7
152559	PAQR3
51555	PEX5L
6909	TBX2
117584	RFFL
23241	PACS2
22895	RPH3A
64225	ATL2
23137	SMC5
1491	CTH
54836	BSPRY
92840	REEP6
3632	INPP5A
3431	SP110
23093	TTLL5
419	ART3
241	ALOX5AP
4056	LTC4S
23283	CSTF2T
89845	ABCC10
51246	SHISA5
5498	PPOX
10998	SLC27A5
10651	MTX2
374395	TMEM179B
1996	ELAVL4
54033	RBM11
57060	PCBP4
27023	FOXB1
64319	FBRS
55225	RAVER2
23208	SYT11
6860	SYT4
54704	PDP1
92359	CRB3
4277	MICB
25984	KRT23
55777	MBD5
6101	RP1
7471	WNT1
7478	WNT8A
7479	WNT8B
3587	IL10RA
684	BST2
23555	TSPAN15
6339	SCNN1D
56980	PRDM10
203427	SLC25A43
56475	RPRM
54932	EXD3
4674	NAP1L2
5366	PMAIP1
80150	ASRGL1
4779	NFE2L1
955	ENTPD6
54540	FAM193B
93109	TMEM44
221687	RNF182
3714	JAG2
54567	DLL4
4891	SLC11A2
26235	FBXL4
26233	FBXL6
91319	DERL3
9695	EDEM1
4241	MELTF
120425	JAML
1525	CXADR
2694	CBLIF
126374	WTIP
7122	CLDN5
7004	TEAD4
114757	CYGB
65059	RAPH1
54873	PALMD
54708	MARCHF5
56287	GKN1
51522	TMEM14C
1745	DLX1
10148	EBI3
9110	MTMR4
4645	MYO5B
23174	ZCCHC14
64115	VSIR
668	FOXL2
55223	TRIM62
79673	ZNF329
652991	SKOR2
10610	ST6GALNAC2
55146	ZDHHC4
54101	RIPK4
79845	RNF122
148066	ZNRF4
79589	RNF128
57574	MARCHF4
220972	MARCHF8
11043	MID2
196403	DTX3
9538	EI24
9148	NEURL1
57484	RNF150
135892	TRIM50
11074	TRIM31
5768	QSOX1
197370	NSMCE1
220441	RNF152
11236	RNF139
120224	TMEM45B
168433	RNF133
387521	PEDS1
151112	ZSWIM2
2056	EPO
10841	FTCD
3821	KLRC1
11006	LILRB4
1442	CSH1
2689	GH2
3569	IL6
29126	CD274
80380	PDCD1LG2
4063	LY9
89858	SIGLEC12
22934	RPIA
115352	FCRL3
57292	KIR2DL5A
114132	SIGLEC11
114836	SLAMF6
340205	TREML1
3481	IGF2
51378	ANGPT4
9068	ANGPTL1
6005	RHAG
6508	SLC4A3
22880	MORC2
23125	CAMTA2
56731	SLC2A4RG
10716	TBR1
1652	DDT
4055	LTBR
64332	NFKBIZ
203197	TMEM268
6892	TAPBP
55568	GALNT10
63917	GALNT11
79623	GALNT14
2589	GALNT1
2591	GALNT3
8693	GALNT4
11227	GALNT5
51809	GALNT7
26290	GALNT8
50614	GALNT9
168391	GALNTL5
64409	GALNT17
255919	CNEP1R1
2619	GAS1
252969	NEIL2
4718	NDUFC2
4552	MTRR
57167	SALL4
66008	TRAK2
93183	PIGM
2054	STX2
83849	SYT15
79719	AAGAB
9926	LPGAT1
23556	PIGN
157378	TMEM65
339221	ENPP7
6609	SMPD1
50808	AK3
84803	GPAT3
54806	AHI1
55122	AKIRIN2
196527	ANO6
92610	TIFA
9528	TMEM59
23099	ZBTB43
5480	PPIC
540	ATP7B
55754	TMEM30A
9516	LITAF
6307	MSMO1
145173	B3GLCT
9334	B4GALT5
131920	TMEM207
29994	BAZ2B
201562	HACD2
54841	BIVM
10904	BLCAP
440026	TMEM41B
51170	HSD17B11
9122	SLC16A4
201266	SLC39A11
90488	TMEM263
10882	C1QL1
79669	C3orf52
11238	CA5B
57146	LDAF1
63905	MANBAL
22900	CARD8
64921	CASD1
939	CD27
970	CD70
6474	SHOX2
10217	CTDSPL
60481	ELOVL5
10560	SLC19A2
80856	LNPK
22856	CHSY1
337876	CHSY3
84549	MAK16
2824	GPM6B
28978	TMEM14A
23254	KAZN
55892	MYNN
57446	NDRG3
55974	SLC50A1
1486	CTBS
66036	MTMR9
56603	CYP26B1
56674	TMEM9B
57171	DOLPP1
128338	DRAM2
55002	TMCO3
24139	EML2
79956	ERMP1
374986	MIGA1
3344	FOXN2
26035	GLCE
51228	GLTP
2819	GPD1
160897	GPR180
65983	GRAMD2B
3052	HCCS
57657	HCN3
84641	MFSD14B
80173	IFT74
79192	IRX1
3775	KCNK1
9766	SUSD6
23484	LEPROTL1
54741	LEPROT
56262	LRRC8A
90007	MIDN
23531	MMD
91283	MSANTD3
401994	OR14I1
734	OSGIN2
64282	TENT4B
164091	PAQR7
57157	PHTF2
5638	PRRG1
5959	RDH5
57455	REXO1
64766	S100PBP
284904	SEC14L4
143686	SESN3
81537	SGPP1
130367	SGPP2
9120	SLC16A6
116843	SLC18B1
10166	SLC25A15
51312	SLC25A37
9906	SLC35E2A
54733	SLC35F2
159371	SLC35G1
145389	SLC38A6
57181	SLC39A10
124935	SLC43A2
29887	SNX10
121665	SPPL3
83930	STARD3NL
123036	TC2N
114908	TMEM123
56900	TMEM167B
51259	TMEM216
84899	TMTC4
94241	TP53INP1
24150	TP53TG3
6302	TSPAN31
286319	TUSC1
199746	U2AF1L4
6675	UAP1
7716	VEZF1
81671	VMP1
54621	VSIG10
286046	XKR6
9880	ZBTB39
84186	ZCCHC7
79683	ZDHHC14
140883	ZNF280B
55205	ZNF532
9831	ZNF623
168850	ZNF800
158586	ZXDB
5457	POU4F1
5225	PGC
340481	ZDHHC21
4878	NPPA
57109	REXO4
5992	RFX4
788	SLC25A20
11277	TREX1
608	TNFRSF17
820	CAMP
255738	PCSK9
147798	TMC4
255104	TMCO4
56302	TRPV5
8674	VAMP4
92737	DNER
11276	SYNRG
6337	SCNN1A
10947	AP3M2
388552	BLOC1S3
7781	SLC30A3
84725	PLEKHA8
11126	CD160
3803	KIR2DL2
3805	KIR2DL4
3806	KIR2DS1
3809	KIR2DS4
11024	LILRA1
10859	LILRB1
10288	LILRB2
11025	LILRB3
10990	LILRB5
6955	TRA
6957	TRB
2217	FCGRT
909	CD1A
910	CD1B
912	CD1D
3109	HLA-DMB
8722	CTSF
79694	MANEA
26	AOC1
3111	HLA-DOA
3112	HLA-DOB
952	CD38
1485	CTAG1B
9175	MAP3K13
26515	TIMM10B
57030	SLC17A7
84343	HPS3
8170	SLC14A2
112936	VPS26B
114815	SORCS1
56928	SPPL2B
6572	SLC18A3
10228	STX6
5545	PRB4
86614	HSFY1
159119	HSFY2
10721	POLQ
6947	TCN1
1668	DEFA3
51324	SPG21
6484	ST3GAL4
7718	ZNF165
819	CAMLG
2224	FDPS
9453	GGPS1
23646	PLD3
23473	CAPN7
8404	SPARCL1
51286	CEND1
152189	CMTM8
9853	RUSC2
2184	FAH
84709	MGARP
6414	SELENOP
54863	TOR4A
55040	EPN3
81029	WNT5B
80326	WNT10A
7480	WNT10B
7482	WNT2B
7472	WNT2
7473	WNT3
7475	WNT6
7476	WNT7A
7477	WNT7B
7483	WNT9A
7484	WNT9B
80318	GKAP1
56033	BARX1
79053	ALG8
8325	FZD8
8326	FZD9
11197	WIF1
11072	DUSP14
10052	GJC1
54921	CHTF8
9278	ZBTB22
10017	BCL2L10
51237	MZB1
2230	FDX1
23287	AGTPBP1
79937	CNTNAP3
3606	IL18
10346	TRIM22
6539	SLC6A12
9746	CLSTN3
55851	PSENEN
10194	TSHZ1
10677	AVIL
3859	KRT12
26254	OPTC
2165	F13B
889	KRIT1
9771	RAPGEF5
10326	SIRPB1
150372	NFAM1
114625	ERMAP
11093	ADAMTS13
2710	GK
1893	ECM1
64856	VWA1
23520	ANP32CP
3229	HOXC13
9355	LHX2
8022	LHX3
84779	NAA11
25950	RWDD3
548313	SSX4B
6759	SSX4
391104	VHLL
8914	TIMELESS
4345	CD200
144715	RAD9B
11219	TREX2
92797	HELB
3458	IFNG
149233	IL23R
9077	DIRAS3
79710	MORC4
58985	IL22RA1
6822	SULT2A1
168544	ZNF467
7066	THPO
482	ATP1B2
23539	SLC16A8
56301	SLC7A10
9056	SLC7A7
3598	IL13RA2
64123	ADGRL4
2012	EMP1
2014	EMP3
138050	HGSNAT
10205	MPZL2
121260	SLC15A4
80024	SLC8B1
2030	SLC29A1
120103	SLC36A4
113235	SLC46A1
84679	SLC9A7
25963	TMEM87A
8788	DLK1
10683	DLL3
3257	HPS1
7056	THBD
5806	PTX3
3730	ANOS1
53834	FGFRL1
5892	RAD51D
7516	XRCC2
353497	POLN
7517	XRCC3
6253	RTN2
256297	PTF1A
3155	HMGCL
10265	IRX5
10333	TLR6
50846	DHH
3549	IHH
84376	HOOK3
197257	LDHD
162699	ELOA3P
1135	CHRNA2
1142	CHRNB3
1136	CHRNA3
1138	CHRNA5
1141	CHRNB2
1143	CHRNB4
8973	CHRNA6
55584	CHRNA9
23207	PLEKHM2
79608	RIC3
100188893	TOMM6
7915	ALDH5A1
729359	PLIN4
7593	MZF1
23175	LPIN1
51226	COPZ2
4585	MUC4
10124	ARL4A
2326	FMO1
26984	SEC22A
781	CACNA2D1
26470	SEZ6L2
8153	RND2
200958	MUC20
5365	PLXNB3
64218	SEMA4A
55504	TNFRSF19
146760	RTN4RL1
114822	RHPN1
9363	RAB33A
51062	ATL1
6511	SLC1A6
9466	IL27RA
29066	ZC3H7A
1520	CTSS
55879	GABRQ
2558	GABRA5
2559	GABRA6
2565	GABRG1
58158	NEUROD4
2563	GABRD
116285	ACSM1
1610	DAO
133418	EMB
256646	NUTM1
57047	PLSCR2
84891	ZSCAN10
114790	STK11IP
60676	PAPPA2
6988	TCTA
10457	GPNMB
124152	IQCK
57628	DPP10
116448	OLIG1
54903	MKS1
3456	IFNB1
4600	MX2
56965	PARP6
10538	BATF
80174	DBF4B
26297	SERGEF
55329	MNS1
171482	FAM9A
25821	MTO1
284565	NBPF15
129025	ZNF280A
953	ENTPD1
23585	TMEM50A
64581	CLEC7A
56938	BMAL2
55509	BATF3
158800	RHOXF1
79005	SCNM1
8444	DYRK3
9478	CABP1
30812	SOX8
1180	CLCN1
6039	RNASE6
845	CASQ2
1446	CSN1S1
23316	CUX2
2570	GABRR2
6473	SHOX
9082	XKRY
84524	ZC3H8
1448	CSN3
23072	HECW1
57594	HOMEZ
4062	LY6H
3589	IL11
3595	IL12RB2
3605	IL17A
112744	IL17F
3552	IL1A
59067	IL21
3578	IL9
3590	IL11RA
51561	IL23A
1959	EGR2
1670	DEFA5
51363	CHST15
2532	ACKR1
8742	TNFSF12
129138	ANKRD54
29106	SCG3
90527	DUOXA1
130271	PLEKHH2
388325	SCIMP
85413	SLC22A16
139065	SLITRK4
246777	SPESP1
51162	EGFL7
5949	RBP3
83539	CHST9
6707	SPRR3
2676	GFRA3
93487	MAPK1IP1L
9075	CLDN2
5991	RFX3
376940	ZC3H6
51076	CUTC
4360	MRC1
11330	CTRC
22878	TRAPPC8
192683	SCAMP5
80213	TM2D3
6676	SPAG4
23098	SARM1
139322	APOOL
54845	ESRP1
10412	NSA2
25983	NGDN
11000	SLC27A3
404281	YY2
9830	TRIM14
7544	ZFY
84450	ZNF512
55245	UQCC1
4050	LTB
5699	PSMB10
9447	AIM2
944	TNFSF8
8433	UTF1
11118	BTN3A2
64376	IKZF5
57823	SLAMF7
1393	CRHBP
5166	PDK4
10588	MTHFS
81539	SLC38A1
10786	SLC17A3
57325	KAT14
54475	NLE1
57106	NAT14
23312	DMXL2
2232	FDXR
947	CD34
55041	PLEKHB2
5652	PRSS8
10773	ZBTB6
64776	CFAP68
25934	NIPSNAP3A
1611	DAP
25996	REXO2
7105	TSPAN6
10103	TSPAN1
79143	MBOAT7
81555	YIPF5
167838	TXLNB
9937	DCLRE1A
3664	IRF6
51537	MTFP1
10791	VAMP5
283987	HID1
729475	RAD51AP2
79075	DSCC1
1363	CPE
51750	RTEL1
10447	FAM3C
3284	HSD3B2
4047	LSS
8000	PSCA
115019	SLC26A9
7036	TFR2
486	FXYD2
5349	FXYD3
53828	FXYD4
55572	FOXRED1
64756	ATPAF1
54857	GDPD2
22949	PTGR1
27235	COQ2
51103	NDUFAF1
28958	COA3
115209	OMA1
54968	TMEM70
3487	IGFBP4
632	BGLAP
83999	KREMEN1
79412	KREMEN2
27123	DKK2
27121	DKK4
50964	SOST
65981	CAPRIN2
6422	SFRP1
64840	PORCN
475	ATOX1
8706	B3GALNT1
10799	RPP40
10732	TCFL5
80332	ADAM33
1954	MEGF8
51232	CRIM1
9194	SLC16A7
54516	MTRF1L
617	BCS1L
55092	TMEM51
252839	TMEM9
126328	NDUFA11
4696	NDUFA3
4706	NDUFAB1
4713	NDUFB7
81533	ITFG1
84651	SPINK7
55066	PDPR
55727	BTBD7
256309	CCDC110
26504	CNNM4
79070	POGLUT2
2519	FUCA2
23464	GCAT
84541	KBTBD8
56062	KLHL4
23507	LRRC8B
137902	PXDNL
6911	TBX6
115908	CTHRC1
4337	MOCS1
11262	SP140
1747	DLX3
79633	FAT4
117581	TWIST2
3208	HPCA
11257	TP53TG1
80352	RNF39
154091	SLC2A12
2621	GAS6
5228	PGF
10894	LYVE1
29914	UBIAD1
6405	SEMA3F
59269	HIVEP3
8744	TNFSF9
3604	TNFRSF9
7293	TNFRSF4
115650	TNFRSF13C
7292	TNFSF4
5551	PRF1
259197	NCR3
9437	NCR1
911	CD1C
3813	KIR3DS1
3823	KLRC3
345757	FAM174A
23452	ANGPTL2
4017	LOXL2
2995	GYPC
121506	ERP27
2742	GLRA2
23423	TMED3
342510	CD300E
23601	CLEC5A
3810	KIR2DS5
9436	NCR2
80031	SEMA6D
100049587	SIGLEC14
284266	SIGLEC15
54210	TREM1
3808	KIR2DS3
25798	BRI3
60482	SLC5A7
7009	TMBIM6
79370	BCL2L14
414899	BLID
63970	TP53AIP1
57546	PDP2
57048	PLSCR3
7216	TRO
9235	IL32
22834	ZNF652
9284	NPIPA1
63876	PKNOX2
81846	SBF2
10100	TSPAN2
2939	GSTA2
56034	PDGFC
761	CA3
113540	CMTM1
84301	DDI2
51022	GLRX2
139760	GPR119
2941	GSTA4
221357	GSTA5
2953	GSTT2
4258	MGST2
81832	NETO1
58495	OVOL2
126006	PCP2
55650	PIGV
51507	RTF2
795	S100G
8303	SNN
79582	SPAG16
135886	TMEM270
7579	ZSCAN20
276	AMY1A
277	AMY1B
278	AMY1C
279	AMY2A
280	AMY2B
2651	GCNT2
284110	GSDMA
646	BNC1
9842	PLEKHM1
666	BOK
254394	MCM9
57126	CD177
55297	CCDC91
4879	NPPB
11026	LILRA3
84083	ZRANB3
1961	EGR4
79137	RETREG2
10169	SERF2
1880	GPR183
635	BHMT
84100	ARL6
79853	TM4SF20
7059	THBS3
7060	THBS4
417	ART1
80328	ULBP2
80310	PDGFD
117144	CATSPER1
84270	CARD19
79092	CARD14
54756	IL17RD
2848	GPR25
23765	IL17RA
80704	SLC19A3
51284	TLR7
51311	TLR8
7100	TLR5
197358	NLRC3
55190	NUDT11
161725	OTUD7A
2267	FGL1
152138	PYDC2
23129	PLXND1
23461	ABCA5
247	ALOX15B
221895	JAZF1
84885	ZDHHC12
3816	KLK1
4975	OMP
4004	LMO1
414325	DEFB103A
55894	DEFB103B
1673	DEFB4A
50507	NOX4
283600	SLC25A47
26298	EHF
23443	SLC35A3
388512	CLEC17A
23180	RFTN1
80270	HSD3B7
29802	VPREB3
259282	BOD1L1
64518	TEKT3
10349	ABCA10
55628	ZNF407
9426	CDY2A
203611	CDY2B
117247	SLC16A10
51435	SCARA3
57758	SCUBE2
84767	TRIM51
29940	DSE
134510	UBLCP1
29901	SAC3D1
159296	NKX2-3
10430	TMEM147
10965	ACOT2
122970	ACOT4
570	BAAT
6519	SLC3A1
1187	CLCNKA
1188	CLCNKB
8771	TNFRSF6B
23017	FAIM2
5961	PRPH2
27069	GHITM
79679	VTCN1
3820	KLRB1
50856	CLEC4A
50624	CUZD1
7545	ZIC1
7547	ZIC3
64109	CRLF2
91039	DPP9
254042	METAP1D
706	TSPO
9501	RPH3AL
94122	SYTL5
112476	PRRT2
29091	STXBP6
9152	SLC6A5
8448	DOC2A
8447	DOC2B
9899	SV2B
29071	C1GALT1C1
56913	C1GALT1
1378	CR1
717	C2
27202	C5AR2
3426	CFI
8519	IFITM1
81494	CFHR5
1396	CRIP1
51175	TUBE1
6518	SLC2A5
730	C7
731	C8A
732	C8B
733	C8G
80712	ESX1
6535	SLC6A8
55799	CACNA2D3
347902	AMIGO2
57467	HHATL
9807	IP6K1
5046	PCSK6
353355	ZNF233
93589	CACNA2D4
117155	CATSPER2
84897	TBRG1
89122	TRIM4
4685	NCAM2
149628	PYHIN1
90321	ZNF766
85450	ITPRIP
56253	CRTAM
1412	CRYBA2
24	ABCA4
6274	S100A3
54997	TESC
55365	TMEM176A
21	ABCA3
26580	BSCL2
6035	RNASE1
2834	PRLHR
40	ASIC2
55889	GOLGA6B
28999	KLF15
5314	PKHD1
54952	TRNAU1AP
4016	LOXL1
133584	EGFLAM
57458	TMCC3
64129	TINAGL1
1366	CLDN7
9074	CLDN6
9073	CLDN8
2703	GJA8
125111	GJD3
84674	CARD6
51296	SLC15A3
9955	HS3ST3A1
9854	C2CD2L
6397	SEC14L1
24145	PANX1
79820	CATSPERB
257062	CATSPERD
347732	CATSPER3
378807	CATSPER4
57113	TRPC7
7226	TRPM2
6443	SGCB
6444	SGCD
84876	ORAI1
11320	MGAT4A
57158	JPH2
5251	PHEX
23767	FLRT3
149483	CCDC17
246778	IL27
133396	IL31RA
50615	IL21R
27022	FOXD3
27344	PCSK1N
139628	FOXR2
730394	GTF2H2C_2
126295	ZNF57
391723	HELT
6359	CCL15
6346	CCL1
8460	TPST1
8459	TPST2
6369	CCL24
5004	ORM1
11009	IL24
1040	CDS1
8760	CDS2
9925	ZBTB5
25832	NBPF14
85014	TMEM141
50805	IRX4
6590	SLPI
6898	TAT
312	ANXA13
3593	IL12B
80309	SPHKAP
7179	TPTE
26164	MTG2
4064	CD180
131450	CD200R1
10225	CD96
8809	IL18R1
51705	EMCN
83547	RILP
57147	SCYL3
389015	SLC9A4
10400	PEMT
11138	TBC1D8
64418	TMEM168
55423	SIRPG
284359	IZUMO1
2315	MLANA
56927	GPR108
55529	PIP4P2
79901	CYBRD1
348980	HCN1
9962	SLC23A2
51390	AIG1
2928	GSC2
1043	CD52
442867	BPY2B
442868	BPY2C
79780	CCDC82
342372	PKD1L3
55013	MCUB
6528	SLC5A5
53917	RAB24
54577	UGT1A7
415	ARSL
124925	SEZ6
27074	LAMP3
29944	PNMA3
2523	FUT1
2524	FUT2
1807	DPYS
10512	SEMA3C
9723	SEMA3E
83483	PLVAP
7869	SEMA3B
57214	CEMIP
11194	ABCB8
443	ASPA
25775	YWHAH-AS1
54963	UCKL1
1183	CLCN4
3321	IGSF3
9860	LRIG2
89792	GAL3ST3
64747	MFSD1
318	NUDT2
10745	PHTF1
6490	PMEL
80036	TRPM3
84878	ZBTB45
84684	INSM2
79815	NIPAL2
7367	UGT2B17
2845	GPR22
51754	TMEM8B
58189	WFDC1
116447	TOP1MT
5396	PRRX1
27164	SALL3
136991	ASZ1
259232	NALCN
1145	CHRNE
1146	CHRNG
1140	CHRNB1
124583	CANT1
957	ENTPD5
9745	ZNF536
54102	CLIC6
9543	IGDCC3
1208	CLPS
64788	LMF1
23399	CTDNEP1
54714	CNGB3
9244	CRLF1
22796	COG2
1310	COL19A1
81578	COL21A1
255631	COL24A1
340267	COL28A1
55214	P3H2
10747	MASP2
8547	FCN3
8455	ATRN
54798	DCHS2
8528	DDO
140850	DEFB127
64843	ISL2
3110	MNX1
51316	PLAC8
7390	UROS
10158	PDZK1IP1
56996	SLC12A9
9843	HEPH
57817	HAMP
362	AQP5
9603	NFE2L3
9783	RIMS3
10385	BTN2A2
79415	CYBC1
1521	CTSW
1534	CYB561
81501	DCSTAMP
22845	DOLK
55716	LMBR1L
3177	SLC29A2
7780	SLC30A2
51006	SLC35C2
55273	TMEM100
11070	TMEM115
25972	UNC50
57689	LRRC4C
10518	CIB2
79177	ZNF576
7349	UCN
90226	UCN2
11283	CYP4F8
27286	SRPX2
3249	HPN
282679	AQP11
7363	UGT2B4
94086	HSPB9
55909	BIN3
3748	KCNC3
126549	ANKLE1
9415	FADS2
84866	TMEM25
2110	ETFDH
400506	KNOP1
6658	SOX3
29122	PRSS50
85446	ZFHX2
7543	ZFX
9914	ATP2C2
1506	CTRL
9622	KLK4
282616	IFNL2
282617	IFNL3
50616	IL22
10068	IL18BP
8808	IL1RL2
7850	IL1R2
3447	IFNA13
3439	IFNA1
29949	IL19
50604	IL20
84958	SYTL1
1585	CYP11B2
23150	FRMD4B
30010	NXPH1
11249	NXPH2
57586	SYT13
6441	SFTPD
64860	ARMCX5
2677	GGCX
55808	ST6GALNAC1
126792	B3GALT6
84279	PRADC1
3992	FADS1
6120	RPE
10214	SSX3
64288	ZSCAN31
51439	FAM8A1
27141	CIDEB
1580	CYP4B1
80274	SCUBE1
4248	MGAT3
6770	STAR
9486	CHST10
125170	MIEF2
92960	PEX11G
1804	DPP6
30820	KCNIP1
30819	KCNIP2
50632	CALY
23025	UNC13A
9990	SLC12A6
7350	UCP1
5009	OTC
2304	FOXE1
9725	TMEM63A
4238	MFAP3
94107	TMEM203
9308	CD83
1415	CRYBB2
1420	CRYGC
388677	NOTCH2NLA
1440	CSF3
8538	BARX2
1160	CKMT2
6690	SPINK1
6649	SOD3
84034	EMILIN2
64167	ERAP2
2882	GPX7
493869	GPX8
204474	PDILT
90952	ESAM
124460	SNX20
51364	ZMYND10
221294	NT5DC1
8858	PROZ
51156	SERPINA10
339366	ADAMTSL5
3270	HRC
79465	ULBP3
353091	RAET1G
27087	B3GAT1
284654	RSPO1
340419	RSPO2
84870	RSPO3
343637	RSPO4
59352	LGR6
54805	CNNM2
341640	FREM2
